OTU_ID,001,002,003,005,006,007,009,010,011,013,014,015,017,018,019,021,022,023,025,026,027,029,030,031,033,034,035,037,038,039,041,042,043,045,046,047,049,050,051,053,054,055,057,058,059,061,062,063,065,066,067,069,070,071,073,074,075,077,078,079,081,082,083,085,086,087,089,090,091,093,094,095,097,098,099,101,102,103,105,109,110,111,113,114,115,117,118,119,121,122,123,125,126,127,129,130,131,133,134,135,137,138,139,141,142,143,145,146,147,149,150,151,153,154,155,157,158,159,161,162,163,165,166,167,168,169,170,172,173,174,176,177,178,180,181,182,184,185,186,188,189,190,192,193,194,196,197,198,200,201,202,204,205,206,208,209,210,212,213,214,216,217,218,220,221,222,224,225,226,228,229,230,232,233,234,236,237,238,240,241,242,244,245,246,248,249,250,252,253,254,256,257,258,260,261,262,264,265,266,268,269,270
MOTU1666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12030390045465424,0.0103964721270117,0,0.01273853072988424,0.14644732338569316,0.5326831617602794,0.02265347560752375,0,0,0,0,0.08986103043031414,0,0,0.02913352746026917,0,1,0.17254397254397255,0.4914744421258437,0.09659260113163684,0.10988170368549026,0.8836841411433844,0.033730857612506084,0.06331365604092878,0,0,0,0,0.7528451632225218,0.20050650075775703,0.08886041270823207,0.08922609341896555,0.504718401766891,0.07748622509921782,0,0.3899806076276665,0.5644912280701755,0,0,0,0,0,0,0,0,0,0,0,0.18240362811791386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17080006794632244,0,0,0,0,0.11702065755018913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019477657838280232,0.007094525467617778,0,0,0.34368057173929933,0.04785702386901788,0,0,0.26256691474082783,0,0,0,0,0,0,0,0,0,0,0,0
MOTU2149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1359591792422104,0.01918499908082603,0.020823412038576655,0,0.10554740834386851,0.2407025844224969,0.3930696798493409,0.12446034585569468,1,0.10810773480662983,0.09792930872693151,0.22907494512386328,0,0,0,0,0.4700900900900901,0,0.23158361912447045,0,0.09630267609966164,0.11027826699542091,0.06899834710743802,0.3659186535764376,0,0,0,0.05469601677148847,0.04370184254606365,0.03227961645530467,0.3160214302352667,0,0,0.1968526003772568,0.2833303167420814,0.04394105263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18332894158981117,0,0.30024454567250064,0,0,0,0.10825726141078838,0,0.02607696151924038,0,0.154093761535622,0,0,0,0,0,0,0,0,0,0,0,0,0
MOTU257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030396143095203936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12867344441725434,0,0,0,0,0,0.0054439132926922245,0,0,0,0.1554462630008869,0,0,0.03447042837731531,0.02023637088817516,0,0,0,0,0.05502832760121587,0.06257708536189549,0.3361578965721659,0,0,0.027891500904159133,0,0,0,0.021819457569190202,0.16055962691538972,0,0.0073442862747936325,0.11593854295078024,0.040405733925727216,0,0,0.4087950300023323,0.5696546094446788,0.20488348985146612,0.8943924092728781,0.3657587096699259,0.5121669413816832,0.21938432907050476,0.4749259020874554,0.24739777933772633,0.20579202468572758,0.38764948597804044,0.9236824079536591,0.795900464809809,0.00793402577735346,0.037123613159627686,0.08141051505569057,0.26698726623822144,0.4177443266050861,0.33721958752067643,0.531722177817841,0.15401933230208356,0.3978678420271854,0.4727997467462692,0.3307793702270112,0.4963161538871234,0.1428955940005071,0.8798789421852857,0.3231032209771303,0.6395456837300639,0.3474757755019825,0.1887183984777238,0.30129707766838565,0.7431853426676274,0.35827569506122803,0.302514931660578,0.6515378887679707,0.7706862091938708,0,0,0,0,0,0.04330978401266946,0,0,0,0.016456549758017018,0.047796833707675755,0,0,0.2960752912269925,0,0.18027747583482356,0.06960942182298699,0.03077561575175188,0,0.118127121447915,0.12276188778239054,0.04327138881407667,0,0.03418076091195972,0.06864996706368282,0.01631354498070805,0.04324582981300515,0.016804037152494313,0.04442130194965278,0.1396254750170568,0.03318911598976325,0.22043282972641898,0.3190204351782907,0.11607640090910458,0.029534162917877256,0.07735360789584546,0.1582175902180826,0.06328019868056847,0.07952770115238857,0,0,0,0,0,0,0,0,0,0,0,0,0.18488684311469122,0,0.02497959395203607,0,0,0,0,0,0,0,0,0,0.16077116792581844,0.2972774530823225,0.36277006090880676,0.0992781990893491,0.11752327114565496,0.07499701551796524,1,0.67681252194024,0.829357473162153,0.3471179680358973,0.1441421235357061,0,0.23328369322412512,0,0.16503423946876947,0.08604349237260629,0.1356674302781057,0.05847858616087677,0.01013920369386757,0.022980285584876872,0,0,0.059279862254261975,0.03283781390088703
MOTU32663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20081589682853007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5078541001064963,0,0,1,0,0,0
MOTU11074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08602029312288613,0,0,0,0,0,0,0,0,0,0,0.046755315889454016,0,0.0466738033338431,0,0,0,0,0.17546952855500192,0,0.04773224898342196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12780569514237858,0,0,0.017873038182244085,0,0,0.06904977375565612,0.06425263157894738,0,0,0,0,0,0,0,0,0,0,0,0.04844444444444445,0,0,0,0,0.08705077010838562,0.19243379571248426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09702235880046627,0.19787344398340248,0.14936378466557912,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MOTU13478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28245229903034097,0,0,0,0,0,0,0,0.09108331652208998,0,0,0,0.4477685950413223,0,0,0,0,0,0,0,0,0,0,0,0,0.5703157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4251412429378531,0,0,0,0
MOTU13587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046602372242545174,0.4821838201559871,0,0.06215624815187179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10776171434430432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1750791271031151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOTU15015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03733114133722103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43361556476310575,0,0.33287235513760205,0,0,0,0,0,0,0,0,0,0,0,0.4436866359447005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22927206146942405,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MOTU15075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
